"","X.1","X","filename","time","species","spatial_angle","tracker_id","tracker_length","detection_depth","detection_length","spatial_dist","spatial_speed","site","tide","tide_type","camera_location","spatial_angle_simple","sinuosity","distance_to_pipe"
"1980",-1.01298801577776,-0.974376529060879,"C1_20210428_103204_D_Twin-22.mp4",0.713388158788728,"Moses Perch",-1.48839822018705,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.42503999458186,-1.33817371518841,-0.582201129328057,-0.578099657958713,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1981",-1.0128630307981,-0.97435654087688,"C1_20210428_103204_D_Twin-22.mp4",0.713395776473292,"Moses Perch",-1.69170344064608,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.502319630117043,-1.29028412166544,0.0793753960676674,0.0975379361076209,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1982",-1.01273804581844,-0.974336552692881,"C1_20210428_103204_D_Twin-22.mp4",0.713403394157924,"Moses Perch",-1.77845681409624,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.49074834779092,-1.26765911685144,-0.269062962133719,-0.260300641607222,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1983",-1.01261306083878,-0.974316564508883,"C1_20210428_103204_D_Twin-22.mp4",0.713410898145748,"Moses Perch",-1.83147712329844,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.507692011197029,-1.26162578223437,-0.552591703321414,-0.547230693844398,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1984",-1.01248807585911,-0.974296576324884,"C1_20210428_103204_D_Twin-22.mp4",0.713418515830381,"Moses Perch",-1.81906333848207,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.525462194769291,-1.17866743124969,0.329216306793241,0.354119090405645,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1985",-1.01236309087945,-0.974276588140885,"C1_20210428_103204_D_Twin-22.mp4",0.713426133514944,"Moses Perch",-1.8141309985072,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.536206956929263,-1.15415700936786,0.0659651420383855,0.0837658983405918,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1986",-1.01223810589979,-0.974256599956886,"C1_20210428_103204_D_Twin-22.mp4",0.713433751199577,"Moses Perch",-1.85647011770432,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.559762781664586,-1.16094451081206,-0.317270341560607,-0.309808566562794,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1987",-1.01211312092012,-0.974236611772887,"C1_20210428_103204_D_Twin-22.mp4",0.713441368884208,"Moses Perch",-1.846645484983,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.579599265652227,-1.10174241488208,-0.0522644950073925,-0.0376533546446148,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1988",-1.01198813594046,-0.974216623588888,"C1_20210428_103204_D_Twin-22.mp4",0.713448872872033,"Moses Perch",-1.84896392315292,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.598609229473715,-1.04103198529784,0.313824924571732,0.356041925776098,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1989",-1.0118631509608,-0.974196635404889,"C1_20210428_103204_D_Twin-22.mp4",0.713456490556597,"Moses Perch",-1.86430578894434,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.621338534042887,-1.02066948096524,0.0751998007539019,0.0932496909904562,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1990",-1.01173816598113,-0.974176647220891,"C1_20210428_103204_D_Twin-22.mp4",0.713464108241229,"Moses Perch",-1.88590550843481,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.649440219692045,-0.991256974707036,0.0916446702792252,0.110138212541369,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1991",-1.01161318100147,-0.974156659036892,"C1_20210428_103204_D_Twin-22.mp4",0.713471612229054,"Moses Perch",-1.87735858678953,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.647787179359741,-0.950909049455398,0.0688207943969403,0.100615707769443,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1992",-1.01148819602181,-0.974136670852893,"C1_20210428_103204_D_Twin-22.mp4",0.713479229913685,"Moses Perch",-1.88170902890729,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.675062344842747,-0.909806957376627,0.192866745243279,0.214091071019553,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1993",-1.01136321104215,-0.974116682668894,"C1_20210428_103204_D_Twin-22.mp4",0.713486847598249,"Moses Perch",-1.88506263675042,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.690766227999629,-0.87737778380989,0.11144158286658,0.130469209048104,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1994",-1.01123822606248,-0.974096694484895,"C1_20210428_103204_D_Twin-22.mp4",0.713494465282881,"Moses Perch",-1.87672497376136,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.706883371239587,-0.807994435713615,0.491774798530143,0.521063108219497,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1995",-1.01111324108282,-0.974076706300896,"C1_20210428_103204_D_Twin-22.mp4",0.713502082967514,"Moses Perch",-1.89434948523389,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.741597218217958,-0.790648598689547,0.189269604078748,0.210396885669823,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1996",-1.01098825610316,-0.974056718116898,"C1_20210428_103204_D_Twin-22.mp4",0.713509586955337,"Moses Perch",-1.90333351960429,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.756061321125613,-0.759727758777076,0.0834765397218516,0.115894885298985,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1997",-1.01086327112349,-0.974036729932899,"C1_20210428_103204_D_Twin-22.mp4",0.713517204639902,"Moses Perch",-1.88944446956081,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.746143079131793,-0.754448590987142,-0.351471599753583,-0.344932511156631,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1998",-1.01073828614383,-0.9740167417489,"C1_20210428_103204_D_Twin-22.mp4",0.713524822324533,"Moses Perch",-1.83491460197345,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.730025935891835,-0.738234004203774,-0.38266308328914,-0.376965482964885,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"1999",-1.01061330116417,-0.973996753564901,"C1_20210428_103204_D_Twin-22.mp4",0.713532326312358,"Moses Perch",-1.80999646282306,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.737051357304124,-0.683933992650168,0.0428097167424302,0.0734981600496231,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2000",-1.01048831618451,-0.973976765380902,"C1_20210428_103204_D_Twin-22.mp4",0.71353994399699,"Moses Perch",-1.78176704941195,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.73250549639029,-0.653767319564831,-0.0263530475132333,-0.0110428644399585,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2001",-1.01036333120484,-0.973956777196903,"C1_20210428_103204_D_Twin-22.mp4",0.713547561681554,"Moses Perch",-1.73974838539183,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.717628133399559,-0.628502730855861,-0.0978229297447608,-0.0844408713046276,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2002",-1.01023834622518,-0.973936789012904,"C1_20210428_103204_D_Twin-22.mp4",0.713555179366186,"Moses Perch",-1.67856425215978,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.691179488082705,-0.605123559214725,-0.0845145903743421,-0.0707734976645942,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2003",-1.01011336124552,-0.973916800828906,"C1_20210428_103204_D_Twin-22.mp4",0.71356268335401,"Moses Perch",-1.66378687442507,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.702750770408829,-0.521788124816482,0.498642995201085,0.548721864544742,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2004",-1.00998837626585,-0.973896812644907,"C1_20210428_103204_D_Twin-22.mp4",0.713570301038642,"Moses Perch",-1.58167475907081,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.677955165424278,-0.517640207267248,-0.364286618505503,-0.358093255304453,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2005",-1.00986339128619,-0.973876824460908,"C1_20210428_103204_D_Twin-22.mp4",0.713577918723206,"Moses Perch",-1.56665171460615,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.669276703679685,-0.453158943547341,0.1849016054339,0.205911046537183,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2006",-1.00973840630653,-0.973856836276909,"C1_20210428_103204_D_Twin-22.mp4",0.713585422711031,"Moses Perch",-1.58018587163759,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.682914286421188,-0.438452690418239,-0.361794337842174,-0.348317110488772,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2007",-1.00961342132686,-0.97383684809291,"C1_20210428_103204_D_Twin-22.mp4",0.713593040395662,"Moses Perch",-1.57139203318505,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.68374080658734,-0.380004761315399,-0.119233057816653,-0.106428604852355,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2008",-1.0094884363472,-0.973816859908911,"C1_20210428_103204_D_Twin-22.mp4",0.713600658080294,"Moses Perch",-1.64930834092654,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.69365904858116,-0.356248506260696,-0.233871481778622,-0.224159760497142,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2009",-1.00936345136754,-0.973796871724912,"C1_20210428_103204_D_Twin-22.mp4",0.713608275764858,"Moses Perch",-1.62781829536653,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.70068446999345,-0.291013075713655,0.0435332970537951,0.0607288838561896,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2010",-1.00923846638788,-0.973776883540914,"C1_20210428_103204_D_Twin-22.mp4",0.713615779752683,"Moses Perch",-1.6424591923255,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.702337510325753,-0.238975564641449,-0.0774328551487389,-0.0518593404939101,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2011",-1.00911348140821,-0.973756895356915,"C1_20210428_103204_D_Twin-22.mp4",0.713623397437315,"Moses Perch",-1.64918344663559,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.708536411571891,-0.215596393000313,-0.432168669471711,-0.42780663788237,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2012",-1.00898849642855,-0.973736907172916,"C1_20210428_103204_D_Twin-22.mp4",0.713631015121946,"Moses Perch",-1.63678392823345,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.724653554811849,-0.165444298995941,-0.129171397324901,-0.116635062295314,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2013",-1.00886351144889,-0.973716918988917,"C1_20210428_103204_D_Twin-22.mp4",0.713638632806511,"Moses Perch",-1.6421443200028,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.728372895559531,-0.123588040090036,-0.209284475622263,-0.1989094425968,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2014",-1.00873852646922,-0.973696930804918,"C1_20210428_103204_D_Twin-22.mp4",0.713646136794335,"Moses Perch",-1.60612586841093,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.727133115310304,-0.0417609393460598,0.294342883249167,0.335731149257664,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2015",-1.00861354148956,-0.973676942620919,"C1_20210428_103204_D_Twin-22.mp4",0.713653754478967,"Moses Perch",-1.53417763295882,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.677128645258126,-0.0123484330878565,-0.0764459203351812,-0.0624871498991874,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2016",-1.0084885565099,-0.97365695443692,"C1_20210428_103204_D_Twin-22.mp4",0.7136613721636,"Moses Perch",-1.66448165310675,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.726719855227228,-0.0014130140944218,-0.39727105915514,-0.391967554878452,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2017",-1.00836357153024,-0.973636966252922,"C1_20210428_103204_D_Twin-22.mp4",0.713668989848163,"Moses Perch",-1.54723297185812,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.67382256459352,0.0464765794285504,-0.16649350326756,-0.15496404931265,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2018",-1.00823858655057,-0.973616978068923,"C1_20210428_103204_D_Twin-22.mp4",0.713676493835988,"Moses Perch",-1.52909265298815,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.670516483928913,0.0792828364088541,-0.109711018658014,-0.0855105659793399,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2019",-1.00811360157091,-0.973596989884924,"C1_20210428_103204_D_Twin-22.mp4",0.713684111520619,"Moses Perch",-1.46836692325894,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.647373919276665,0.106432842185657,-0.27056219709969,-0.261840323147026,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2020",-1.00798861659125,-0.973577001700925,"C1_20210428_103204_D_Twin-22.mp4",0.713691729205252,"Moses Perch",-1.5050502762237,"C1_20210428_103204_D_Twin-22.mp4_276",-0.574827121443121,-0.645307618861286,0.140370349406661,-0.228022709555376,-0.218153199266201,"TWIN",0.919174395990899,"high","bay","RIGHT",-0.509431171538826,-2.06138338503909
"2021",-1.00786363161158,-0.973057308916955,"C4_20210125_095910_D_Twin-25.mp4",0.362347401592706,"Moses Perch",-1.02671429978174,"C4_20210125_095910_D_Twin-25.mp4_138",1.11566848301417,-1.14700535971536,1.59628940918773,-0.602675626504491,-0.602913555817713,"TWIN",-0.526372435907944,"ebb","middle","RIGHT",-0.405653966547203,0.0669813670765832
"2022",-1.00773864663192,-0.973037320732956,"C4_20210125_095910_D_Twin-25.mp4",0.362355019277339,"Moses Perch",-1.25853171729873,"C4_20210125_095910_D_Twin-25.mp4_138",1.11566848301417,-1.17428052519837,1.6045852442862,-0.654186523501848,-0.655814121109944,"TWIN",-0.526372435907944,"ebb","middle","RIGHT",-0.405653966547203,0.0669813670765832
"2023",-1.00761366165226,-0.973017332548957,"C4_20210125_095910_D_Twin-25.mp4",0.362362523265162,"Moses Perch",-1.51504610959236,"C4_20210125_095910_D_Twin-25.mp4_138",1.11566848301417,-1.20072917051522,1.60533941111333,-0.685744804640757,-0.686047917299336,"TWIN",-0.526372435907944,"ebb","middle","RIGHT",-0.405653966547203,0.0669813670765832
"2024",-1.00748867667259,-0.972997344364958,"C4_20210125_095910_D_Twin-25.mp4",0.362370140949727,"Moses Perch",-1.28167206102033,"C4_20210125_095910_D_Twin-25.mp4_138",1.11566848301417,-1.22056565450286,1.60496232769976,-0.719454980487611,-0.722843399797823,"TWIN",-0.526372435907944,"ebb","middle","RIGHT",-0.405653966547203,0.0669813670765832
"2025",-1.00736369169293,-0.966381255461338,"C1_20210428_082105_B_Twin-9.mp4",-0.766627225464194,"Moses Perch",-0.944943923422438,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.76937504482759,-0.636044399127195,-0.0347962325947586,-0.0197138309677372,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2026",-1.00723870671327,-0.96636126727734,"C1_20210428_082105_B_Twin-9.mp4",-0.766619607779584,"Moses Perch",-1.15291605717649,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.8255784161259,-0.591548556326324,-0.123333358821848,-0.110639524360398,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2027",-1.00711372173361,-0.966341279093341,"C1_20210428_082105_B_Twin-9.mp4",-0.766612103791759,"Moses Perch",-1.41890891703666,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.89087350925189,-0.53008395991495,-0.0516778105150546,-0.0250087170342931,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2028",-1.00698873675394,-0.966321290909342,"C1_20210428_082105_B_Twin-9.mp4",-0.766604486107154,"Moses Perch",-1.65800638555407,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.99377526993777,-0.435436023109706,0.682280825753675,0.71670863410152,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2029",-1.00686375177428,-0.966301302725343,"C1_20210428_082105_B_Twin-9.mp4",-0.766596868422542,"Moses Perch",-1.66510760730098,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.97724486661474,-0.418467269499204,-0.197979172846958,-0.187299143757624,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2030",-1.00673876679462,-0.966281314541344,"C1_20210428_082105_B_Twin-9.mp4",-0.76658925073793,"Moses Perch",-1.80930712070791,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-2.03055541733152,-0.339279752650194,0.168570052130207,0.18913889826901,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2031",-1.00661378181495,-0.966261326357345,"C1_20210428_082105_B_Twin-9.mp4",-0.766581633053326,"Moses Perch",-1.63218779590746,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.98840288885779,-0.236713064160049,0.556448922700331,0.587482020096712,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2032",-1.00648879683529,-0.966241338173347,"C1_20210428_082105_B_Twin-9.mp4",-0.766574129065502,"Moses Perch",-1.55197915982525,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.97393878595013,-0.179773468711476,0.132324454244071,0.166820712773897,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2033",-1.00636381185563,-0.966221349989348,"C1_20210428_082105_B_Twin-9.mp4",-0.76656651138089,"Moses Perch",-1.56443405967156,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.96567358428862,-0.126227623985003,-0.120608019450297,-0.107840660396224,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2034",-1.00623882687597,-0.966201361805349,"C1_20210428_082105_B_Twin-9.mp4",-0.766558893696278,"Moses Perch",-1.58120137841666,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.97435204603321,-0.097569284553933,-0.466358191187624,-0.462918529370798,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2035",-1.0061138418963,-0.96618137362135,"C1_20210428_082105_B_Twin-9.mp4",-0.766551389708455,"Moses Perch",-1.21843801527736,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.98592332835933,-0.0515651080987944,-0.160515307484686,-0.138475988824491,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2036",-1.00598885691664,-0.966161385437351,"C1_20210428_082105_B_Twin-9.mp4",-0.766543772023849,"Moses Perch",-1.3272099048198,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.98385702794395,0.00273490345481198,-0.177102682086029,-0.165859444064024,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2037",-1.00586387193698,-0.966141397253352,"C1_20210428_082105_B_Twin-9.mp4",-0.766536154339238,"Moses Perch",-1.35518924918233,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.91897519490105,0.135091181616727,0.830421585234721,0.86884595603108,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2038",-1.00573888695731,-0.966121409069353,"C1_20210428_082105_B_Twin-9.mp4",-0.766528536654626,"Moses Perch",-1.30881636865617,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.88343482775652,0.15884743667143,-0.194445590973746,-0.183670232410786,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2039",-1.00561390197765,-0.966101420885355,"C1_20210428_082105_B_Twin-9.mp4",-0.766521032666802,"Moses Perch",-1.21518403716017,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.76854852466144,0.215787032120003,0.651925835202479,0.708525113897894,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2040",-1.00548891699799,-0.966081432701356,"C1_20210428_082105_B_Twin-9.mp4",-0.766513414982197,"Moses Perch",-1.17703807454191,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.69085562904318,0.327026639122183,0.973729859388022,1.01602042115741,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2041",-1.00536393201832,-0.966061444517357,"C1_20210428_082105_B_Twin-9.mp4",-0.766505797297585,"Moses Perch",-1.13923156456425,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.61440251367415,0.396409987218457,0.744942794851104,0.781061106700627,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2042",-1.00523894703866,-0.966041456333358,"C1_20210428_082105_B_Twin-9.mp4",-0.766498179612974,"Moses Perch",-1.0760661546784,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.57018368478503,0.469187086036833,0.547073554084745,0.577853721455094,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2043",-1.005113962059,-0.966021468149359,"C1_20210428_082105_B_Twin-9.mp4",-0.76649067562515,"Moses Perch",-1.04768767460723,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.3705790646594,0.622660035358484,2.04019770307239,2.15585186925531,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2044",-1.00498897707934,-0.96600147996536,"C1_20210428_082105_B_Twin-9.mp4",-0.766483057940545,"Moses Perch",-1.05545745212383,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.36479342349634,0.677714213739223,0.776088671882801,0.813047241626287,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2045",-1.00486399209967,-0.965981491781362,"C1_20210428_082105_B_Twin-9.mp4",-0.766475440255933,"Moses Perch",-1.07645682837107,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.35032932058868,0.743326727699831,0.243300949482631,0.265885896383641,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2046",-1.00473900712001,-0.965961503597363,"C1_20210428_082105_B_Twin-9.mp4",-0.766467822571321,"Moses Perch",-1.13818743674765,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.28916682829346,0.814218409450373,0.138261227131966,0.158012397485455,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2047",-1.00461402214035,-0.965941515413364,"C1_20210428_082105_B_Twin-9.mp4",-0.766460318583498,"Moses Perch",-1.145636248906,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.19990265034907,0.905472595533516,0.82566883729676,0.889658868248909,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2048",-1.00448903716068,-0.965921527229365,"C1_20210428_082105_B_Twin-9.mp4",-0.766452700898893,"Moses Perch",-1.1425101068435,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.12220975473081,1.00276011623373,1.4431829698511,1.49813850430723,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2049",-1.00436405218102,-0.965901539045366,"C1_20210428_082105_B_Twin-9.mp4",-0.766445083214281,"Moses Perch",-1.13655054338305,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-1.03542513728489,1.11211430616807,1.93659248783437,2.00485929434163,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2050",-1.00423906720136,-0.965881550861367,"C1_20210428_082105_B_Twin-9.mp4",-0.766437579226456,"Moses Perch",-1.1057301623554,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-0.830448136079266,1.21204141076325,3.01154176829588,3.16851537327966,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2051",-1.0041140822217,-0.965861562677368,"C1_20210428_082105_B_Twin-9.mp4",-0.766429961541846,"Moses Perch",-1.07060181319001,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-0.543232378341552,1.36174352594924,4.72291977190379,4.86635651160034,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2052",-1.00398909724203,-0.965841574493369,"C1_20210428_082105_B_Twin-9.mp4",-0.76642234385724,"Moses Perch",-1.00700388739982,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-0.270067463428417,1.50692064017242,2.51336921391891,2.59719638485744,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2053",-1.00386411226237,-0.965821586309371,"C1_20210428_082105_B_Twin-9.mp4",-0.766414726172629,"Moses Perch",-0.987534917449817,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-0.176670684653276,1.57441857120086,2.15455812657076,2.22870524103577,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
"2054",-1.00373912728271,-0.965801598125372,"C1_20210428_082105_B_Twin-9.mp4",-0.766407222184804,"Moses Perch",-0.965778022089741,"C1_20210428_082105_B_Twin-9.mp4_111",-0.131687496973733,-0.0568252605612806,1.63927691833433,2.1947262816215,2.31695384890187,"TWIN",-0.526372435907944,"flow","bay","RIGHT",-0.827812008670006,-2.06138338503909
